code,permno,ticker,name,exchcd,shrcd,first_date,last_date,active,included,dlstcd
us.87345,87345,SIMG,SILICON IMAGE INC,3,11,2006-01-03,2015-03-09,False,True,233
us.87349,87349,TPC,SUNCOM WIRELESS HOLDINGS INC,1,11,2006-01-03,2008-02-21,False,True,233
us.87350,87350,TZIX,TRIZETTO GROUP INC,3,11,2006-01-03,2008-08-04,False,True,233
us.87356,87356,TKO,T K O GROUP HOLDINGS INC,1,11,2006-01-03,2024-12-31,True,True,100
us.87357,87357,XMSR,X M SATELLITE RADIO HLDGS INC,3,11,2006-01-03,2008-07-28,False,True,231
us.87358,87358,AHM,AMERICAN HOME MORTGAGE INVT CORP,1,18,2006-01-03,2007-08-03,False,True,574
us.87360,87360,JCDA,JACADA LTD,3,12,2006-01-03,2012-10-17,False,True,560
us.87361,87361,PCTI,PCTEL INC,3,11,2006-01-03,2023-12-15,False,True,233
us.87364,87364,QUIK,QUICKLOGIC CORP,3,11,2006-01-03,2024-12-31,True,True,100
us.87373,87373,ALSK,ALASKA COMMUNICATIONS SYS GRP IN,3,11,2006-01-03,2021-07-22,False,True,233
us.87377,87377,BCSI,BLUE COAT SYSTEMS INC,3,11,2006-01-03,2012-02-15,False,True,233
us.87378,87378,CHTR,CHARTER COMMUNICATIONS INC,3,11,2006-01-03,2009-04-06,False,True,574
us.87379,87379,CLCT,COLLECTORS UNIVERSE INC,3,11,2006-01-03,2021-02-05,False,True,233
us.87381,87381,HKTV,HONG KONG TELEVISION NETWORK LTD,3,31,2006-01-03,2015-12-18,False,False,570
us.87384,87384,DDDC,DELTATHREE INC,3,11,2006-01-03,2008-03-27,False,True,552
us.87386,87386,FMRX,FAMILYMEDS GROUP INC,3,11,2006-01-03,2007-01-17,False,True,520
us.87390,87390,FNSR,FINISAR CORP,3,11,2006-01-03,2019-09-23,False,True,241
us.87392,87392,IBAS,IBASIS INC,3,11,2006-06-22,2009-12-21,False,True,233
us.87394,87394,IMMR,IMMERSION CORP,3,11,2006-01-03,2024-12-31,True,True,100
us.87400,87400,MSLV,METASOLV INC,3,11,2006-01-03,2006-12-15,False,True,233
us.87404,87404,CXDO,CREXENDO INC,3,11,2006-01-03,2024-12-31,True,True,100
us.87405,87405,NNDS,N D S GROUP PLC,3,31,2006-01-03,2009-02-04,False,False,233
us.87406,87406,OPTV,OPENTV CORP,3,12,2006-01-03,2010-03-26,False,True,233
us.87407,87407,PACW,PAC WEST TELECOMM INC,3,11,2006-01-03,2006-09-22,False,True,552
us.87414,87414,RMKR,RAINMAKER SYSTEMS INC,3,11,2006-01-03,2013-06-12,False,True,582
us.87415,87415,RTEC,RUDOLPH TECHNOLOGIES INC,1,11,2006-01-03,2019-10-25,False,True,231
us.87418,87418,SMMX,SYMYX TECHNOLOGIES INC,3,11,2006-01-03,2010-06-30,False,True,231
us.87419,87419,SNWL,SONICWALL INC,3,11,2006-01-03,2010-07-23,False,True,233
us.87424,87424,CRTN,CARTESIAN INC,3,11,2006-01-03,2017-11-13,False,True,552
us.87426,87426,LCII,L C I INDUSTRIES,1,11,2006-01-03,2024-12-31,True,True,100
us.87430,87430,KTOS,KRATOS DEFENSE & SECUR SOLS INC,3,11,2006-01-03,2024-12-31,True,True,100
us.87432,87432,A,AGILENT TECHNOLOGIES INC,1,11,2006-01-03,2024-12-31,True,True,100
us.87433,87433,BBH,BIOTECH HOLDRS TR,4,73,2006-01-03,2011-12-20,False,False,231
us.87437,87437,EVI,E V I INDUSTRIES INC,2,11,2006-01-03,2024-12-31,True,True,100
us.87438,87438,EN,ENEL SOCIETA PER AZIONI,1,31,2006-01-03,2007-12-19,False,False,520
us.87439,87439,IDN,INTELLICHECK INC,3,11,2006-01-03,2024-12-31,True,True,100
us.87441,87441,PFI,PELICAN FINANCIAL INC,2,11,2006-01-03,2006-04-21,False,True,233
us.87444,87444,SNN,SMITH & NEPHEW PLC,1,31,2006-01-03,2024-12-31,True,False,100
us.87445,87445,TDY,TELEDYNE TECHNOLOGIES,1,11,2006-01-03,2024-12-31,True,True,100
us.87446,87446,TCH,TECHNICOLOR,1,31,2006-01-03,2011-03-21,False,False,520
us.87447,87447,UPS,UNITED PARCEL SERVICE INC,1,11,2006-01-03,2024-12-31,True,True,100
us.87448,87448,VSGN,VASOGEN INC,3,12,2006-01-03,2009-10-21,False,True,231
us.87449,87449,PIK,WATER PIK TECHNOLOGIES,1,11,2006-01-03,2006-04-12,False,True,233
us.87451,87451,HTRN,HEALTHTRONICS INC,3,11,2006-01-03,2010-07-12,False,True,233
us.87457,87457,SMRA,SOMERA COMMUNICATIONS INC,3,11,2006-01-03,2006-09-05,False,True,233
us.87458,87458,ICAB,I CABLE COMMUNICATIONS LTD,3,31,2006-01-03,2007-06-07,False,False,520
us.87459,87459,MRAE,MIRAE CORP,3,31,2006-01-03,2008-04-24,False,False,570
us.87462,87462,DLK,SEMOTUS SOLUTIONS INC,2,11,2006-01-03,2008-03-04,False,True,584
us.87464,87464,HBP,HUTTIG BUILDING PRODUCTS INC,3,11,2006-01-03,2022-05-02,False,True,233
us.87467,87467,PYR,P Y R ENERGY CORP,2,11,2006-01-03,2007-06-15,False,True,233
us.87471,87471,REPX,RILEY EXPLORATION PERMIAN INC,2,11,2006-01-03,2024-12-31,True,True,100
us.87474,87474,ANCC,AIRNET COMMUNICATIONS CORP,3,11,2006-01-03,2006-05-31,False,True,585
us.87476,87476,BMRC,BANK OF MARIN BANCORP,3,11,2006-01-03,2024-12-31,True,True,100
us.87478,87478,CALP,CALIPER LIFE SCIENCES INC,3,11,2006-01-03,2011-11-07,False,True,233
us.87482,87482,DMRC,DIGIMARC CORP,3,11,2006-01-03,2008-08-13,False,True,233
us.87484,87484,WSTM,WORKSTREAM INC,3,11,2006-01-03,2009-05-21,False,True,560
us.87487,87487,BGC,B G C GROUP INC,3,11,2006-01-03,2024-12-31,True,True,100
us.87488,87488,FBSS,FAUQUIER BANKSHARES INC,3,11,2006-01-03,2021-03-31,False,True,231
us.87492,87492,CHSI,CATALYST HEALTH SOLUTIONS INC,3,11,2006-01-03,2012-07-02,False,True,241
us.87494,87494,HPOL,HARRIS INTERACTIVE INC,3,11,2006-01-03,2014-01-31,False,True,233
us.87496,87496,XOXO,X O GROUP INC,1,11,2006-01-03,2018-12-20,False,True,233
us.87498,87498,GKNT,GEEKNET INC,3,11,2006-01-03,2015-07-16,False,True,233
us.87499,87499,MAXY,MAXYGEN INC,3,11,2006-01-03,2013-08-29,False,True,470
us.87501,87501,MCBC,MACATAWA BANK CORP,3,11,2006-01-03,2024-07-31,False,True,231
us.87504,87504,MTLK,METALINK LTD,3,12,2006-01-03,2011-04-20,False,True,552
us.87505,87505,NKSH,NATIONAL BANKSHARES INC,3,11,2006-01-04,2024-12-31,True,True,100
us.87507,87507,NTRT,NETRATINGS INC,3,11,2006-01-03,2007-06-22,False,True,233
us.87508,87508,NTWK,NETSOL TECHNOLOGIES INC,3,11,2006-01-03,2024-12-31,True,True,100
us.87510,87510,PFSW,PFSWEB INC,3,11,2006-01-03,2023-10-23,False,True,233
us.87514,87514,EDAC,E D A C TECHNOLOGIES CORP,3,11,2007-06-01,2013-05-07,False,True,233
us.87521,87521,ECLG,ECOLLEGE COM INC,3,11,2006-01-03,2007-07-31,False,True,233
us.87523,87523,GRIC,GOREMOTE INTERNET COMM INC,3,11,2006-01-03,2006-02-15,False,True,233
us.87525,87525,MFSF,MUTUALFIRST FINL INC,3,11,2006-01-03,2020-04-24,False,True,231
us.87529,87529,APL,ATLAS PIPELINE PARTNERS L P,1,71,2006-01-03,2015-02-27,False,False,241
us.87532,87532,RDI,READING INTERNATIONAL INC,3,11,2006-01-03,2024-12-31,True,True,100
us.87533,87533,RDIB,READING INTERNATIONAL INC,3,11,2006-01-04,2024-12-31,True,True,100
us.87538,87538,IPT,IPARTY CORP,2,11,2006-01-03,2013-05-09,False,True,233
us.87539,87539,NTG,NATCO GROUP INC,1,11,2006-01-03,2009-11-18,False,True,231
us.87540,87540,PZE,PETROBRAS ENERGIA S A,1,31,2006-01-03,2018-05-18,False,False,231
us.87541,87541,PKG,PACKAGING CORP AMERICA,1,11,2006-01-03,2024-12-31,True,True,100
us.87557,87557,ADST,ADSTAR INC,3,11,2006-01-03,2008-03-26,False,True,552
us.87564,87564,RGCI,REGENT COMMUNICATIONS INC,3,11,2006-01-03,2010-01-07,False,True,560
us.87568,87568,STTS,STATS CHIPPAC LTD,3,31,2006-01-03,2007-12-28,False,False,520
us.87569,87569,SVNX,724 SOLUTIONS INC,3,12,2006-01-03,2006-05-17,False,True,582
us.87571,87571,ASPM,ASPECT MEDICAL SYSTEMS INC,3,11,2006-01-03,2009-11-06,False,True,233
us.87574,87574,NEOF,NEOFORMA INC,3,11,2006-01-03,2006-03-06,False,True,233
us.87579,87579,EAG,EAGLE BROADBAND INC,2,11,2006-01-03,2007-04-05,False,True,520
us.87580,87580,ELI,ELITE PHARMACEUTICALS INC,2,11,2006-01-03,2009-05-20,False,True,584
us.87581,87581,EASI,ENGINEERED SUPPORT SYS INC,3,11,2006-01-03,2006-01-31,False,True,241
us.87583,87583,AGEN,AGENUS INC,3,11,2006-01-03,2024-12-31,True,True,100
us.87584,87584,ANPI,ANGIOTECH PHARMACEUTICALS INC,3,12,2006-01-03,2011-01-12,False,True,552
us.87585,87585,APCS,ALAMOSA HOLDINGS INC,3,11,2006-01-03,2006-02-01,False,True,233
us.87587,87587,AQNT,AQUANTIVE INC,3,11,2006-01-03,2007-08-10,False,True,233
us.87588,87588,AVNX,AVANEX CORP,3,11,2006-01-03,2009-04-27,False,True,231
us.87589,87589,BBGI,BEASLEY BROADCAST GROUP INC,3,11,2006-01-03,2024-12-31,True,True,100
us.87592,87592,XCR,XCORPOREAL INC,2,11,2007-12-10,2009-09-03,False,True,560
us.87595,87595,CTRA,CENTRA SOFTWARE INC,3,11,2006-01-03,2006-01-31,False,True,241
us.87598,87598,DCEL,DOBSON COMMUNICATIONS CORP,3,11,2006-01-03,2007-11-15,False,True,233
us.87601,87601,VRNM,VERENIUM CORP,3,11,2006-01-03,2013-10-31,False,True,233
us.87602,87602,MATR,MATTERSIGHT CORP,3,11,2006-01-03,2018-08-17,False,True,233
us.87603,87603,EMRG,EMERGE INTERACTIVE INC,3,11,2006-01-03,2007-02-26,False,True,520
us.87604,87604,INVT,INVENTERGY GLOBAL INC,3,11,2006-01-03,2017-06-06,False,True,552
us.87606,87606,FRGO,FARGO ELECTRONICS INC,3,11,2006-01-03,2006-08-03,False,True,233
us.87608,87608,GIGM,GIGAMEDIA LTD,3,12,2006-01-03,2024-12-31,True,True,100
us.87611,87611,INFT,INFORTE CORP,3,11,2006-01-03,2007-07-26,False,True,233
us.87612,87612,ISIL,INTERSIL CORP,3,11,2006-01-03,2017-02-23,False,True,233
us.87614,87614,LBAI,LAKELAND BANCORP INC,3,11,2006-01-03,2024-05-15,False,True,231
us.87618,87618,MCCC,MEDIACOM COMMUNICATIONS CORP,3,11,2006-01-03,2011-03-04,False,True,233
us.87619,87619,MECA,MAGNA ENTERTAINMENT CORP,3,11,2006-01-03,2009-03-13,False,True,574
us.87623,87623,NXTP,NEXTEL PARTNERS INC,3,11,2006-01-03,2006-06-26,False,True,233
us.87625,87625,AUSA,ACCESS PLANS USA INC,3,11,2006-01-03,2009-03-31,False,True,232
us.87632,87632,SQNM,SEQUENOM INC,3,11,2006-01-03,2016-09-06,False,True,233
us.87633,87633,SVVS,SAVVIS INC,3,11,2006-01-03,2011-07-14,False,True,241
us.87634,87634,PRXM,PROXIM WIRELESS CORP,3,11,2006-01-03,2009-04-22,False,True,570
us.87637,87637,MTOX,MEDTOX SCIENTIFIC INC,3,11,2006-01-03,2012-07-31,False,True,233
us.87639,87639,TWAV,THERMA WAVE INC,3,11,2006-01-03,2007-05-24,False,True,233
us.87643,87643,VSTY,VARSITY GROUP INC,3,11,2006-01-03,2008-04-15,False,True,233
us.87644,87644,WEBM,WEBMETHODS INC,3,11,2006-01-03,2007-06-01,False,True,233
us.87646,87646,WITS,WITNESS SYSTEMS INC,3,11,2006-01-03,2007-05-25,False,True,233
us.87647,87647,WQNI,W Q N INC,3,11,2006-01-03,2006-06-30,False,True,580
us.87648,87648,QVDX,QUOVADX INC,3,11,2006-01-03,2007-07-18,False,True,233
us.87649,87649,CHRD,CHORDIANT SOFTWARE INC,3,11,2006-01-03,2010-04-21,False,True,233
us.87652,87652,LNBB,L N B BANCORP INC,3,11,2006-01-03,2015-08-14,False,True,241
us.87656,87656,ABEO,ABEONA THERAPEUTICS INC,3,11,2006-01-03,2024-12-31,True,True,100
us.87657,87657,EW,EDWARDS LIFESCIENCES CORP,1,11,2006-01-03,2024-12-31,True,True,100
us.87658,87658,EMAN,EMAGIN CORP,2,11,2006-01-03,2023-10-17,False,True,233
us.87659,87659,EPC,EDGEWELL PERSONAL CARE CO,1,11,2006-01-03,2024-12-31,True,True,100
us.87660,87660,GRP,GRANT PRIDECO INC,1,11,2006-01-03,2008-04-21,False,True,241
us.87662,87662,IBN,I C I C I BANK LTD,1,31,2006-01-03,2024-12-31,True,False,100
us.87664,87664,IFX,INFINEON TECHNOLOGIES A G,1,31,2006-01-03,2009-04-23,False,False,520
us.87666,87666,SLF,SUN LIFE FINANCIAL INC,1,12,2006-01-03,2024-12-31,True,True,100
us.87696,87696,EXAR,EXAR CORP,1,11,2006-01-03,2017-05-11,False,True,233
us.87717,87717,EXPD,EXPEDITORS INTERNATIONAL WA INC,1,11,2006-01-03,2024-12-31,True,True,100
us.87725,87725,IIIN,INSTEEL INDUSTRIES INC,1,11,2006-01-03,2024-12-31,True,True,100
us.87750,87750,ALTH,ALLOS THERAPEUTICS,3,11,2006-01-03,2012-09-05,False,True,252
us.87752,87752,ASIA,ASIAINFO LINKAGE INC,3,11,2006-01-03,2014-01-15,False,True,233
us.87753,87753,USIO,USIO INC,3,11,2015-08-12,2024-12-31,True,True,100
us.87755,87755,ALVR,ALVARION LTD,3,12,2006-01-03,2014-01-15,False,True,574
us.87756,87756,SCOX,S C O GROUP INC,3,11,2006-01-03,2007-12-26,False,True,520
us.87759,87759,WULF,TERAWULF INC,3,11,2006-01-03,2024-12-31,True,True,100
us.87762,87762,CRYP,CRYPTOLOGIC LTD,3,12,2006-01-03,2012-06-25,False,True,584
us.87763,87763,DTAS,DIGITAS INC,3,11,2006-01-03,2007-01-31,False,True,233
us.87769,87769,FMTI,FORBES MEDI TECH INC NEW,3,12,2006-01-03,2010-02-17,False,True,552
us.87771,87771,GTIV,GENTIVA HEALTH SERVICES INC,3,11,2006-01-03,2015-02-02,False,True,241
us.87773,87773,HANA,HANAROTELECOM INC,3,31,2006-01-03,2007-06-27,False,False,520
us.87777,87777,RDEA,ARDEA BIOSCIENCES INC,3,11,2007-10-11,2012-06-19,False,True,233
us.87785,87785,ITMN,INTERMUNE INC,3,11,2006-01-03,2014-09-26,False,True,233
us.87789,87789,LMNX,LUMINEX CORP,3,11,2006-01-03,2021-07-13,False,True,233
us.87790,87790,LOUD,LOUDEYE CORP,3,11,2006-01-03,2006-10-13,False,True,233
us.87791,87791,MFLO,MOLDFLOW CORP,3,11,2006-01-03,2008-06-24,False,True,233
us.87793,87793,MONE,MATRIXONE INC,3,11,2006-01-03,2006-05-11,False,True,233
us.87797,87797,ONVI,ONVIA INC,3,11,2006-01-03,2017-11-16,False,True,233
us.87800,87800,PALM,PALM INC,3,11,2006-01-03,2010-06-30,False,True,233
us.87801,87801,PCBI,PEOPLES COMMUNITY BANCORP INC,3,11,2006-01-03,2009-07-31,False,True,552
us.87804,87804,PSIT,P S I TECHNOLOGIES,3,31,2006-01-03,2008-09-19,False,False,552
us.87808,87808,RVSN,RADVISION LTD,3,12,2006-01-03,2012-06-04,False,True,233
us.87810,87810,SDAY,SUNDAY COMMUNICATIONS LTD,3,31,2006-01-03,2006-12-08,False,False,520
us.87812,87812,SLAB,SILICON LABORATORIES INC,3,11,2006-01-03,2024-12-31,True,True,100
us.87814,87814,DTRM,DETERMINE INC,3,11,2006-01-03,2018-12-19,False,True,560
us.87816,87816,RCPI,ROCK CREEK PHARMACEUTICALS INC,3,11,2006-01-03,2015-11-04,False,True,560
us.87825,87825,UTSI,UTSTARCOM HOLDINGS CORP,3,12,2006-01-03,2024-12-31,True,True,100
us.87827,87827,WBSN,WEBSENSE INC,3,11,2006-01-03,2013-06-25,False,True,233
us.87832,87832,APT,ALPHA PRO TECH LTD,2,11,2006-01-03,2024-12-31,True,True,100
us.87833,87833,NWD,NEW DRAGON ASIA CORP,2,11,2006-01-03,2011-06-07,False,True,584
us.87835,87835,BDH,BROADBAND HOLDRS TRUST,4,73,2006-01-03,2011-12-23,False,False,470
us.87837,87837,LTS,LADENBURG THALMANN FIN SVCS INC,2,11,2006-01-03,2020-02-13,False,True,233
us.87838,87838,VIAP,V I A PHARMACEUTICALS INC,3,11,2006-01-03,2009-12-31,False,True,560
us.87841,87841,NDZ,NORDION INC,1,12,2006-01-03,2014-08-06,False,True,233
us.87842,87842,MET,METLIFE INC,1,11,2006-01-03,2024-12-31,True,True,100
us.87843,87843,CADE,CADENCE FINANCIAL CORP,3,11,2006-01-03,2011-03-04,False,True,233
us.87844,87844,PTR,PETROCHINA CO LTD,1,31,2006-01-03,2022-09-08,False,False,570
us.87845,87845,UDW,U S DATAWORKS INC,2,11,2006-01-03,2010-05-04,False,True,550
us.87856,87856,GLCH,GLEACHER & CO INC,3,11,2006-01-03,2014-07-16,False,True,573
us.87952,87952,GBCI,GLACIER BANCORP INC NEW,1,11,2006-01-03,2024-12-31,True,True,100
us.88007,88007,FMSB,FIRST MUTUAL BANCSHARES INC,3,11,2006-01-03,2008-02-01,False,True,233
us.88015,88015,FOBB,FIRST OAK BROOK BANCSHARES INC,3,11,2006-01-03,2006-08-25,False,True,231
us.88031,88031,MNST,MONSTER BEVERAGE CORP NEW,3,11,2006-01-03,2024-12-31,True,True,100
us.88148,88148,RPTP,RAPTOR PHARMACEUTICAL CORP,3,11,2006-01-03,2016-10-24,False,True,233
us.88152,88152,CCMP,C M C MATERIALS INC,3,11,2006-01-03,2022-07-05,False,True,241
us.88153,88153,CORI,CORILLIAN CORP,3,11,2006-01-03,2007-05-15,False,True,233
us.88157,88157,EMBT,EMBARCADERO TECHNOLOGIES INC,3,11,2006-01-03,2007-06-25,False,True,233
us.88159,88159,EXEL,EXELIXIS INC,3,11,2006-01-03,2024-12-31,True,True,100
us.88161,88161,FTGX,FIBERNET TELECOM GROUP INC,3,11,2006-01-03,2009-09-09,False,True,233
us.88163,88163,VTRO,VERTRO INC,3,11,2006-01-03,2012-03-01,False,True,231
us.88165,88165,PRPL,PURPLE COMMUNICATIONS INC,3,11,2006-01-03,2009-11-25,False,True,573
us.88166,88166,GSOL,GLOBAL SOURCES LTD BERMUDA,3,12,2006-01-03,2017-08-28,False,True,233
us.88167,88167,HSTM,HEALTHSTREAM INC,3,11,2006-01-03,2024-12-31,True,True,100
us.88172,88172,KKD,KRISPY KREME DOUGHNUTS INC,1,11,2006-01-03,2016-07-27,False,True,233
us.88173,88173,LXRX,LEXICON PHARMACEUTICALS INC,3,11,2006-01-03,2024-12-31,True,True,100
us.88174,88174,LPSN,LIVEPERSON INC,3,11,2006-01-03,2024-12-31,True,True,100
us.88177,88177,SEEL,SEELOS THERAPEUTICS INC,3,11,2006-01-03,2024-10-15,False,True,584
us.88181,88181,NVMI,NOVA LTD,3,12,2006-01-03,2024-12-31,True,True,100
us.88182,88182,ON,ON SEMICONDUCTOR CORP,3,11,2006-01-03,2024-12-31,True,True,100
us.88183,88183,OPOF,OLD POINT FINL CORP,3,11,2006-01-03,2024-12-31,True,True,100
us.88190,88190,PRCS,PRAECIS PHARMACEUTICALS INC,3,11,2006-01-03,2007-02-16,False,True,233
us.88192,88192,ROFO,ROCKFORD CORP,3,11,2006-01-03,2009-08-14,False,True,570
us.88193,88193,SABA,SABA SOFTWARE INC,3,11,2006-01-03,2013-04-08,False,True,580
us.88195,88195,SGMO,SANGAMO THERAPEUTICS INC,3,11,2006-01-03,2024-12-31,True,True,100
us.88196,88196,SINA,SINA CORP,3,12,2006-01-03,2021-03-22,False,True,233
us.88197,88197,FULT,FULTON FINANCIAL CORP PA,3,11,2006-01-03,2024-12-31,True,True,100
us.88199,88199,TNOX,TANOX INC,3,11,2006-01-03,2007-08-02,False,True,233
us.88202,88202,ULCM,ULTICOM INC,3,11,2006-01-03,2010-12-03,False,True,233
us.88203,88203,OSPN,ONESPAN INC,3,11,2006-01-03,2024-12-31,True,True,100
us.88204,88204,VYYO,VYYO INC,3,11,2006-01-03,2008-03-25,False,True,582
us.88205,88205,WEDX,WESTAIM CORP,3,12,2006-01-03,2007-10-17,False,True,520
us.88206,88206,WOLV,NETWOLVES CORP,3,11,2006-01-03,2006-05-15,False,True,552
us.88207,88207,CNVR,CONVERSANT INC,3,11,2006-01-03,2014-12-09,False,True,241
us.88208,88208,IMNN,IMUNON INC,3,11,2006-01-03,2024-12-31,True,True,100
us.88211,88211,CJR,CORUS ENTERTAINMENT INC,1,12,2006-01-03,2010-08-04,False,True,570
us.88213,88213,IW,IMAGEWARE SYSTEMS INC,2,11,2006-01-03,2008-05-06,False,True,584
us.88214,88214,EWY,ISHARES INC,4,73,2006-01-03,2024-12-31,True,False,100
us.88215,88215,IVV,ISHARES TRUST,4,73,2006-01-03,2024-12-31,True,False,100
us.88216,88216,IVW,ISHARES TRUST,4,73,2006-01-03,2024-12-31,True,False,100
us.88217,88217,IVE,ISHARES TRUST,4,73,2006-01-03,2024-12-31,True,False,100
us.88218,88218,IJH,ISHARES TRUST,4,73,2006-01-03,2024-12-31,True,False,100
us.88219,88219,IWD,ISHARES TRUST,4,73,2006-01-03,2024-12-31,True,False,100
us.88220,88220,IWF,ISHARES TRUST,4,73,2006-01-03,2024-12-31,True,False,100
us.88221,88221,IWB,ISHARES TRUST,4,73,2006-01-03,2024-12-31,True,False,100
us.88222,88222,IWM,ISHARES TRUST,4,73,2006-01-03,2024-12-31,True,False,100
us.88223,88223,IWV,ISHARES TRUST,4,73,2006-01-03,2024-12-31,True,False,100
us.88224,88224,IYZ,ISHARES TRUST,5,73,2006-01-03,2024-12-31,True,False,100
us.88225,88225,IYW,ISHARES TRUST,4,73,2006-01-03,2024-12-31,True,False,100
us.88228,88228,IYF,ISHARES TRUST,4,73,2006-01-03,2024-12-31,True,False,100
us.88229,88229,IJR,ISHARES TRUST,4,73,2006-01-03,2024-12-31,True,False,100
us.88231,88231,IAO,I A GLOBAL INC,2,11,2006-01-03,2010-02-25,False,True,560
us.88233,88233,NVS,NOVARTIS A G,1,31,2006-01-03,2024-12-31,True,False,100
us.88236,88236,SMH,SEMICONDUCTOR HOLDRS TRUST,4,73,2006-01-03,2011-12-20,False,False,231
us.88237,88237,UCO,UNIVERSAL COMPRESSION HLDGS INC,1,11,2006-01-03,2007-08-20,False,True,231
us.88239,88239,OUBS,U B S AG,1,12,2006-01-03,2015-01-16,False,True,520
us.88240,88240,CSCI,COSCIENS BIOPHARMA INC,3,12,2006-01-03,2024-12-31,True,True,100
us.88244,88244,KGJI,KINGOLD JEWELRY INC,3,11,2010-08-19,2020-08-20,False,True,573
us.88246,88246,CRWN,CROWN MEDIA HOLDINGS INC,3,11,2006-01-03,2016-04-29,False,True,233
us.88248,88248,CTLM,CENTILLIUM COMMUNICATIONS INC,3,11,2006-01-03,2008-10-24,False,True,241
us.88249,88249,SCRX,SCIELE PHARMA INC,3,11,2006-01-03,2008-10-09,False,True,233
us.88250,88250,GNBT,GENEREX BIOTECHNOLOGY CORP DEL,3,11,2006-01-03,2010-10-20,False,True,552
us.88255,88255,ORCH,ORCHID CELLMARK INC,3,11,2006-01-03,2011-12-15,False,True,233
us.88257,88257,PFBX,PEOPLES FINANCIAL CORP MS,3,11,2006-01-04,2017-12-15,False,True,570
us.88258,88258,FCRE,F C GLOBAL REALTY INC,3,11,2006-01-03,2018-06-19,False,True,584
us.88260,88260,PXLW,PIXELWORKS INC,3,11,2006-01-03,2024-12-31,True,True,100
us.88262,88262,SMDI,SIRENZA MICRODEVICES INC,3,11,2006-01-03,2007-11-13,False,True,241
us.88263,88263,OTIX,O T I X GLOBAL INC,3,11,2006-01-03,2010-11-30,False,True,233
us.88264,88264,RBBN,RIBBON COMMUNICATIONS INC,3,11,2006-01-03,2024-12-31,True,True,100
us.88266,88266,SWIR,SIERRA WIRELESS INC,3,12,2006-01-03,2023-01-12,False,True,233
us.88271,88271,MGRM,MONOGRAM BIOSCIENCES INC,3,11,2006-01-03,2009-08-04,False,True,233
us.88273,88273,ZP,ZAP,4,11,2006-03-09,2006-11-07,False,True,520
us.88278,88278,CETC,HONGLI CLEAN ENERGY TECH CORP,3,11,2006-01-03,2017-04-07,False,True,580
us.88279,88279,BF,B A S F AG,1,31,2006-01-03,2007-09-05,False,False,520
us.88280,88280,BHLB,BERKSHIRE HILLS BANCORP INC,1,11,2006-01-03,2024-12-31,True,True,100
us.88281,88281,CRL,CHARLES RIVER LABS INTL INC,1,11,2006-01-03,2024-12-31,True,True,100
us.88282,88282,CHU,CHINA UNICOM HONG KONG LTD,1,31,2006-01-03,2021-01-08,False,False,585
us.88283,88283,RBI,SPORT SUPPLY GROUP INC DE,3,11,2006-01-03,2010-08-05,False,True,233
us.88284,88284,CYH,COMMUNITY HEALTH SYS INC NEW,1,11,2006-01-03,2024-12-31,True,True,100
us.88285,88285,FNCX,FUNCTION X INC,3,11,2014-04-28,2017-06-21,False,True,580
us.88287,88287,DLA,DELTA APPAREL INC,2,11,2006-01-03,2024-06-28,False,True,574
us.88290,88290,EWT,ISHARES INC,4,73,2006-01-03,2024-12-31,True,False,100
us.88291,88291,IYC,ISHARES TRUST,4,73,2006-01-03,2024-12-31,True,False,100
us.88292,88292,IDU,ISHARES TRUST,4,73,2006-01-03,2024-12-31,True,False,100
us.88294,88294,IYR,ISHARES TRUST,4,73,2006-01-03,2024-12-31,True,False,100
us.88295,88295,IYJ,ISHARES TRUST,5,73,2006-01-03,2024-12-31,True,False,100
us.88296,88296,IYH,ISHARES TRUST,4,73,2006-01-03,2024-12-31,True,False,100
us.88297,88297,IYG,ISHARES TRUST,4,73,2006-01-03,2024-12-31,True,False,100
us.88298,88298,IYE,ISHARES TRUST,4,73,2006-01-03,2024-12-31,True,False,100
us.88299,88299,IYK,ISHARES TRUST,4,73,2006-01-03,2024-12-31,True,False,100
us.88301,88301,IYM,ISHARES TRUST,4,73,2006-01-03,2024-12-31,True,False,100
us.88302,88302,IYY,ISHARES TRUST,4,73,2006-01-03,2024-12-31,True,False,100
us.88307,88307,MVC,M V C CAPITAL INC,1,14,2006-01-03,2020-12-23,False,True,241
us.88309,88309,MBT,MOBILE TELESYSTEMS PUB JO ST CO,1,31,2006-01-03,2022-02-25,False,False,332
us.88310,88310,PUK,PRUDENTIAL PLC,1,31,2006-01-03,2024-12-31,True,False,100
us.88311,88311,RKH,REGIONAL BANK HOLDRS TRUST,4,73,2006-01-03,2011-12-20,False,False,231
us.88313,88313,JNS,JANUS CAP GROUP INC,1,11,2006-01-03,2017-05-26,False,True,231
us.88317,88317,UTH,UTILITIES HOLDRS TRUST,4,73,2006-01-03,2011-12-23,False,False,470
us.88319,88319,VC,VISTEON CORP,3,11,2006-01-03,2024-12-31,True,True,100
us.88321,88321,OCNW,OCCAM NETWORKS INC DEL,3,11,2006-10-10,2011-02-22,False,True,241
us.88324,88324,AUGT,AUGUST TECHNOLOGY CORP,3,11,2006-01-03,2006-02-15,False,True,241
us.88325,88325,AXCA,AXCAN PHARMA INC,3,12,2006-01-03,2008-02-25,False,True,233
us.88329,88329,CKCM,CLICK COMMERCE INC,3,11,2006-01-03,2006-10-26,False,True,233
